day,hour,is_peak,day_type,station_name,boarding,alighting
33,16,0,WEEKEND,Vadakkekotta,124,131
33,16,0,WEEKEND,SN Junction,95,112
33,16,0,WEEKEND,Tripunithura,109,85
33,17,1,WEEKEND,Aluva,554,529
33,17,1,WEEKEND,Pulinchodu,262,301
33,17,1,WEEKEND,Companypady,259,237
33,17,1,WEEKEND,Ambattukavu,167,197
33,17,1,WEEKEND,Muttom,244,223
33,17,1,WEEKEND,Kalamassery,272,170
33,17,1,WEEKEND,CUSAT,253,246
33,17,1,WEEKEND,Pathadipalam,181,208
33,17,1,WEEKEND,Edappally,529,643
33,17,1,WEEKEND,Changampuzha Park,318,186
33,17,1,WEEKEND,Palarivattom,356,192
33,17,1,WEEKEND,JLN Stadium,266,194
33,17,1,WEEKEND,Kaloor,583,545
33,17,1,WEEKEND,Lissie,248,204
33,17,1,WEEKEND,Maharajas College,225,170
33,17,1,WEEKEND,Ernakulam South,676,471
33,17,1,WEEKEND,Kadavanthra,246,195
33,17,1,WEEKEND,Elamkulam,220,218
33,17,1,WEEKEND,Vyttila,663,553
33,17,1,WEEKEND,Thaikoodam,205,251
33,17,1,WEEKEND,Petta,242,210
33,17,1,WEEKEND,Vadakkekotta,206,225
33,17,1,WEEKEND,SN Junction,274,246
33,17,1,WEEKEND,Tripunithura,293,254
33,18,1,WEEKEND,Aluva,540,544
33,18,1,WEEKEND,Pulinchodu,226,183
33,18,1,WEEKEND,Companypady,273,206
33,18,1,WEEKEND,Ambattukavu,200,134
33,18,1,WEEKEND,Muttom,309,195
33,18,1,WEEKEND,Kalamassery,240,197
33,18,1,WEEKEND,CUSAT,217,276
33,18,1,WEEKEND,Pathadipalam,228,207
33,18,1,WEEKEND,Edappally,701,562
33,18,1,WEEKEND,Changampuzha Park,250,127
33,18,1,WEEKEND,Palarivattom,204,148
33,18,1,WEEKEND,JLN Stadium,260,183
33,18,1,WEEKEND,Kaloor,489,517
33,18,1,WEEKEND,Lissie,277,223
33,18,1,WEEKEND,Maharajas College,236,206
33,18,1,WEEKEND,Ernakulam South,591,555
33,18,1,WEEKEND,Kadavanthra,205,146
33,18,1,WEEKEND,Elamkulam,203,145
33,18,1,WEEKEND,Vyttila,620,579
33,18,1,WEEKEND,Thaikoodam,262,250
33,18,1,WEEKEND,Petta,269,173
33,18,1,WEEKEND,Vadakkekotta,234,210
33,18,1,WEEKEND,SN Junction,218,188
33,18,1,WEEKEND,Tripunithura,216,208
33,19,1,WEEKEND,Aluva,714,592
33,19,1,WEEKEND,Pulinchodu,268,235
33,19,1,WEEKEND,Companypady,245,109
33,19,1,WEEKEND,Ambattukavu,333,214
33,19,1,WEEKEND,Muttom,275,186
33,19,1,WEEKEND,Kalamassery,257,193
33,19,1,WEEKEND,CUSAT,309,164
33,19,1,WEEKEND,Pathadipalam,213,201
33,19,1,WEEKEND,Edappally,608,616
33,19,1,WEEKEND,Changampuzha Park,280,156
33,19,1,WEEKEND,Palarivattom,215,236
33,19,1,WEEKEND,JLN Stadium,235,208
33,19,1,WEEKEND,Kaloor,480,388
33,19,1,WEEKEND,Lissie,184,232
33,19,1,WEEKEND,Maharajas College,258,192
33,19,1,WEEKEND,Ernakulam South,606,500
33,19,1,WEEKEND,Kadavanthra,280,162
33,19,1,WEEKEND,Elamkulam,254,171
33,19,1,WEEKEND,Vyttila,452,662
33,19,1,WEEKEND,Thaikoodam,195,213
33,19,1,WEEKEND,Petta,259,265
33,19,1,WEEKEND,Vadakkekotta,197,232
33,19,1,WEEKEND,SN Junction,215,190
33,19,1,WEEKEND,Tripunithura,215,189
33,20,1,WEEKEND,Aluva,652,668
33,20,1,WEEKEND,Pulinchodu,314,314
33,20,1,WEEKEND,Companypady,212,333
33,20,1,WEEKEND,Ambattukavu,248,238
33,20,1,WEEKEND,Muttom,288,210
33,20,1,WEEKEND,Kalamassery,253,230
33,20,1,WEEKEND,CUSAT,220,219
33,20,1,WEEKEND,Pathadipalam,211,212
33,20,1,WEEKEND,Edappally,726,662
33,20,1,WEEKEND,Changampuzha Park,161,230
33,20,1,WEEKEND,Palarivattom,247,185
33,20,1,WEEKEND,JLN Stadium,217,203
33,20,1,WEEKEND,Kaloor,652,527
33,20,1,WEEKEND,Lissie,267,243
33,20,1,WEEKEND,Maharajas College,253,210
33,20,1,WEEKEND,Ernakulam South,599,569
33,20,1,WEEKEND,Kadavanthra,293,214
33,20,1,WEEKEND,Elamkulam,249,190
33,20,1,WEEKEND,Vyttila,524,525
33,20,1,WEEKEND,Thaikoodam,301,221
33,20,1,WEEKEND,Petta,218,236
33,20,1,WEEKEND,Vadakkekotta,190,163
33,20,1,WEEKEND,SN Junction,242,269
33,20,1,WEEKEND,Tripunithura,291,196
33,21,0,WEEKEND,Aluva,258,273
33,21,0,WEEKEND,Pulinchodu,108,101
33,21,0,WEEKEND,Companypady,104,85
33,21,0,WEEKEND,Ambattukavu,131,99
33,21,0,WEEKEND,Muttom,91,107
33,21,0,WEEKEND,Kalamassery,92,92
33,21,0,WEEKEND,CUSAT,123,81
33,21,0,WEEKEND,Pathadipalam,95,131
33,21,0,WEEKEND,Edappally,254,227
33,21,0,WEEKEND,Changampuzha Park,121,91
33,21,0,WEEKEND,Palarivattom,152,86
33,21,0,WEEKEND,JLN Stadium,106,108
33,21,0,WEEKEND,Kaloor,239,257
33,21,0,WEEKEND,Lissie,112,77
33,21,0,WEEKEND,Maharajas College,103,89
33,21,0,WEEKEND,Ernakulam South,260,239
33,21,0,WEEKEND,Kadavanthra,98,124
33,21,0,WEEKEND,Elamkulam,129,109
33,21,0,WEEKEND,Vyttila,295,242
33,21,0,WEEKEND,Thaikoodam,103,115
33,21,0,WEEKEND,Petta,98,114
33,21,0,WEEKEND,Vadakkekotta,120,64
33,21,0,WEEKEND,SN Junction,107,55
33,21,0,WEEKEND,Tripunithura,101,70
33,22,0,WEEKEND,Aluva,221,289
33,22,0,WEEKEND,Pulinchodu,90,73
33,22,0,WEEKEND,Companypady,92,87
33,22,0,WEEKEND,Ambattukavu,120,70
33,22,0,WEEKEND,Muttom,121,64
33,22,0,WEEKEND,Kalamassery,102,93
33,22,0,WEEKEND,CUSAT,109,74
33,22,0,WEEKEND,Pathadipalam,106,66
33,22,0,WEEKEND,Edappally,267,292
33,22,0,WEEKEND,Changampuzha Park,99,85
33,22,0,WEEKEND,Palarivattom,110,83
33,22,0,WEEKEND,JLN Stadium,130,68
33,22,0,WEEKEND,Kaloor,313,210
33,22,0,WEEKEND,Lissie,102,79
33,22,0,WEEKEND,Maharajas College,96,95
33,22,0,WEEKEND,Ernakulam South,311,304
33,22,0,WEEKEND,Kadavanthra,116,89
33,22,0,WEEKEND,Elamkulam,111,115
33,22,0,WEEKEND,Vyttila,311,270
33,22,0,WEEKEND,Thaikoodam,110,61
33,22,0,WEEKEND,Petta,130,99
33,22,0,WEEKEND,Vadakkekotta,64,78
33,22,0,WEEKEND,SN Junction,122,90
33,22,0,WEEKEND,Tripunithura,103,116
34,6,0,WEEKEND,Aluva,223,241
34,6,0,WEEKEND,Pulinchodu,69,96
34,6,0,WEEKEND,Companypady,84,88
34,6,0,WEEKEND,Ambattukavu,87,132
34,6,0,WEEKEND,Muttom,105,111
34,6,0,WEEKEND,Kalamassery,115,120
34,6,0,WEEKEND,CUSAT,102,85
34,6,0,WEEKEND,Pathadipalam,115,99
34,6,0,WEEKEND,Edappally,259,256
34,6,0,WEEKEND,Changampuzha Park,105,94
34,6,0,WEEKEND,Palarivattom,126,99
34,6,0,WEEKEND,JLN Stadium,89,105
34,6,0,WEEKEND,Kaloor,213,248
34,6,0,WEEKEND,Lissie,137,124
34,6,0,WEEKEND,Maharajas College,89,87
34,6,0,WEEKEND,Ernakulam South,234,283
34,6,0,WEEKEND,Kadavanthra,104,108
34,6,0,WEEKEND,Elamkulam,108,92
34,6,0,WEEKEND,Vyttila,190,256
34,6,0,WEEKEND,Thaikoodam,114,81
34,6,0,WEEKEND,Petta,105,94
34,6,0,WEEKEND,Vadakkekotta,106,94
34,6,0,WEEKEND,SN Junction,93,82
34,6,0,WEEKEND,Tripunithura,115,86
34,7,1,WEEKEND,Aluva,629,544
34,7,1,WEEKEND,Pulinchodu,183,222
34,7,1,WEEKEND,Companypady,270,248
34,7,1,WEEKEND,Ambattukavu,226,225
34,7,1,WEEKEND,Muttom,219,274
34,7,1,WEEKEND,Kalamassery,234,156
34,7,1,WEEKEND,CUSAT,272,200
34,7,1,WEEKEND,Pathadipalam,320,222
34,7,1,WEEKEND,Edappally,586,528
34,7,1,WEEKEND,Changampuzha Park,196,254
34,7,1,WEEKEND,Palarivattom,176,238
34,7,1,WEEKEND,JLN Stadium,210,187
34,7,1,WEEKEND,Kaloor,668,511
34,7,1,WEEKEND,Lissie,232,241
34,7,1,WEEKEND,Maharajas College,294,194
34,7,1,WEEKEND,Ernakulam South,593,504
34,7,1,WEEKEND,Kadavanthra,191,215
34,7,1,WEEKEND,Elamkulam,275,187
34,7,1,WEEKEND,Vyttila,711,533
34,7,1,WEEKEND,Thaikoodam,214,271
34,7,1,WEEKEND,Petta,258,260
34,7,1,WEEKEND,Vadakkekotta,286,255
34,7,1,WEEKEND,SN Junction,240,270
34,7,1,WEEKEND,Tripunithura,292,166
34,8,1,WEEKEND,Aluva,671,615
34,8,1,WEEKEND,Pulinchodu,173,221
34,8,1,WEEKEND,Companypady,242,179
34,8,1,WEEKEND,Ambattukavu,263,207
34,8,1,WEEKEND,Muttom,242,249
34,8,1,WEEKEND,Kalamassery,207,239
34,8,1,WEEKEND,CUSAT,278,249
34,8,1,WEEKEND,Pathadipalam,246,198
34,8,1,WEEKEND,Edappally,708,612
34,8,1,WEEKEND,Changampuzha Park,225,222
34,8,1,WEEKEND,Palarivattom,296,212
34,8,1,WEEKEND,JLN Stadium,198,228
34,8,1,WEEKEND,Kaloor,565,505
34,8,1,WEEKEND,Lissie,159,221
34,8,1,WEEKEND,Maharajas College,260,166
34,8,1,WEEKEND,Ernakulam South,641,646
34,8,1,WEEKEND,Kadavanthra,255,218
34,8,1,WEEKEND,Elamkulam,260,166
34,8,1,WEEKEND,Vyttila,709,559
34,8,1,WEEKEND,Thaikoodam,239,188
34,8,1,WEEKEND,Petta,201,183
34,8,1,WEEKEND,Vadakkekotta,210,242
34,8,1,WEEKEND,SN Junction,275,204
34,8,1,WEEKEND,Tripunithura,272,260
34,9,1,WEEKEND,Aluva,724,486
34,9,1,WEEKEND,Pulinchodu,258,172
34,9,1,WEEKEND,Companypady,220,196
34,9,1,WEEKEND,Ambattukavu,274,239
34,9,1,WEEKEND,Muttom,303,186
34,9,1,WEEKEND,Kalamassery,197,190
34,9,1,WEEKEND,CUSAT,181,261
34,9,1,WEEKEND,Pathadipalam,219,153
34,9,1,WEEKEND,Edappally,561,570
34,9,1,WEEKEND,Changampuzha Park,286,163
34,9,1,WEEKEND,Palarivattom,235,199
34,9,1,WEEKEND,JLN Stadium,194,244
34,9,1,WEEKEND,Kaloor,552,525
34,9,1,WEEKEND,Lissie,267,243
34,9,1,WEEKEND,Maharajas College,275,238
34,9,1,WEEKEND,Ernakulam South,638,512
34,9,1,WEEKEND,Kadavanthra,163,211
34,9,1,WEEKEND,Elamkulam,248,119
34,9,1,WEEKEND,Vyttila,518,547
34,9,1,WEEKEND,Thaikoodam,219,219
34,9,1,WEEKEND,Petta,273,185
34,9,1,WEEKEND,Vadakkekotta,255,209
34,9,1,WEEKEND,SN Junction,227,260
34,9,1,WEEKEND,Tripunithura,262,199
34,10,1,WEEKEND,Aluva,652,615
34,10,1,WEEKEND,Pulinchodu,255,273
34,10,1,WEEKEND,Companypady,236,209
34,10,1,WEEKEND,Ambattukavu,172,213
34,10,1,WEEKEND,Muttom,198,151
34,10,1,WEEKEND,Kalamassery,261,196
34,10,1,WEEKEND,CUSAT,215,150
34,10,1,WEEKEND,Pathadipalam,183,291
34,10,1,WEEKEND,Edappally,812,548
34,10,1,WEEKEND,Changampuzha Park,225,239
34,10,1,WEEKEND,Palarivattom,242,191
34,10,1,WEEKEND,JLN Stadium,220,219
34,10,1,WEEKEND,Kaloor,620,571
34,10,1,WEEKEND,Lissie,214,188
34,10,1,WEEKEND,Maharajas College,189,334
34,10,1,WEEKEND,Ernakulam South,712,640
34,10,1,WEEKEND,Kadavanthra,248,191
34,10,1,WEEKEND,Elamkulam,208,283
34,10,1,WEEKEND,Vyttila,599,632
34,10,1,WEEKEND,Thaikoodam,232,223
34,10,1,WEEKEND,Petta,242,244
34,10,1,WEEKEND,Vadakkekotta,186,215
34,10,1,WEEKEND,SN Junction,235,244
34,10,1,WEEKEND,Tripunithura,265,239
34,11,0,WEEKEND,Aluva,296,269
34,11,0,WEEKEND,Pulinchodu,99,118
34,11,0,WEEKEND,Companypady,132,97
34,11,0,WEEKEND,Ambattukavu,105,109
34,11,0,WEEKEND,Muttom,89,85
34,11,0,WEEKEND,Kalamassery,94,76
34,11,0,WEEKEND,CUSAT,115,116
34,11,0,WEEKEND,Pathadipalam,92,86
34,11,0,WEEKEND,Edappally,272,254
34,11,0,WEEKEND,Changampuzha Park,119,96
34,11,0,WEEKEND,Palarivattom,93,141
34,11,0,WEEKEND,JLN Stadium,100,89
34,11,0,WEEKEND,Kaloor,277,247
34,11,0,WEEKEND,Lissie,113,92
34,11,0,WEEKEND,Maharajas College,109,125
34,11,0,WEEKEND,Ernakulam South,224,237
34,11,0,WEEKEND,Kadavanthra,111,97
34,11,0,WEEKEND,Elamkulam,101,107
34,11,0,WEEKEND,Vyttila,244,261
34,11,0,WEEKEND,Thaikoodam,103,99
34,11,0,WEEKEND,Petta,135,95
34,11,0,WEEKEND,Vadakkekotta,111,108
34,11,0,WEEKEND,SN Junction,97,125
34,11,0,WEEKEND,Tripunithura,129,84
34,12,0,WEEKEND,Aluva,278,216
34,12,0,WEEKEND,Pulinchodu,138,96
34,12,0,WEEKEND,Companypady,115,113
34,12,0,WEEKEND,Ambattukavu,106,108
34,12,0,WEEKEND,Muttom,101,103
34,12,0,WEEKEND,Kalamassery,109,83
34,12,0,WEEKEND,CUSAT,112,114
34,12,0,WEEKEND,Pathadipalam,113,26
34,12,0,WEEKEND,Edappally,261,216
34,12,0,WEEKEND,Changampuzha Park,131,119
34,12,0,WEEKEND,Palarivattom,123,104
34,12,0,WEEKEND,JLN Stadium,102,85
34,12,0,WEEKEND,Kaloor,264,252
34,12,0,WEEKEND,Lissie,59,130
34,12,0,WEEKEND,Maharajas College,108,104
34,12,0,WEEKEND,Ernakulam South,274,268
34,12,0,WEEKEND,Kadavanthra,93,101
34,12,0,WEEKEND,Elamkulam,128,91
34,12,0,WEEKEND,Vyttila,279,260
34,12,0,WEEKEND,Thaikoodam,95,135
34,12,0,WEEKEND,Petta,90,120
34,12,0,WEEKEND,Vadakkekotta,126,83
34,12,0,WEEKEND,SN Junction,91,87
34,12,0,WEEKEND,Tripunithura,108,104
34,13,0,WEEKEND,Aluva,255,199
34,13,0,WEEKEND,Pulinchodu,98,81
34,13,0,WEEKEND,Companypady,83,91
34,13,0,WEEKEND,Ambattukavu,93,103
34,13,0,WEEKEND,Muttom,115,109
34,13,0,WEEKEND,Kalamassery,131,98
34,13,0,WEEKEND,CUSAT,110,90
34,13,0,WEEKEND,Pathadipalam,97,80
34,13,0,WEEKEND,Edappally,294,179
34,13,0,WEEKEND,Changampuzha Park,94,108
34,13,0,WEEKEND,Palarivattom,79,105
34,13,0,WEEKEND,JLN Stadium,83,93
34,13,0,WEEKEND,Kaloor,250,280
34,13,0,WEEKEND,Lissie,124,88
34,13,0,WEEKEND,Maharajas College,85,91
34,13,0,WEEKEND,Ernakulam South,245,241
34,13,0,WEEKEND,Kadavanthra,90,105
34,13,0,WEEKEND,Elamkulam,98,94
34,13,0,WEEKEND,Vyttila,223,282
34,13,0,WEEKEND,Thaikoodam,118,79
34,13,0,WEEKEND,Petta,142,89
34,13,0,WEEKEND,Vadakkekotta,85,92
34,13,0,WEEKEND,SN Junction,124,99
34,13,0,WEEKEND,Tripunithura,100,120
34,14,0,WEEKEND,Aluva,297,282
34,14,0,WEEKEND,Pulinchodu,95,103
34,14,0,WEEKEND,Companypady,122,65
34,14,0,WEEKEND,Ambattukavu,90,86
34,14,0,WEEKEND,Muttom,110,102
34,14,0,WEEKEND,Kalamassery,122,64
34,14,0,WEEKEND,CUSAT,132,100
34,14,0,WEEKEND,Pathadipalam,93,108
34,14,0,WEEKEND,Edappally,189,248
34,14,0,WEEKEND,Changampuzha Park,117,87
34,14,0,WEEKEND,Palarivattom,116,110
34,14,0,WEEKEND,JLN Stadium,80,89
34,14,0,WEEKEND,Kaloor,315,224
34,14,0,WEEKEND,Lissie,90,117
34,14,0,WEEKEND,Maharajas College,119,109
34,14,0,WEEKEND,Ernakulam South,323,235
34,14,0,WEEKEND,Kadavanthra,104,81
34,14,0,WEEKEND,Elamkulam,91,117
34,14,0,WEEKEND,Vyttila,263,271
34,14,0,WEEKEND,Thaikoodam,118,81
34,14,0,WEEKEND,Petta,110,65
34,14,0,WEEKEND,Vadakkekotta,110,92
34,14,0,WEEKEND,SN Junction,77,95
34,14,0,WEEKEND,Tripunithura,151,111
34,15,0,WEEKEND,Aluva,251,236
34,15,0,WEEKEND,Pulinchodu,107,106
34,15,0,WEEKEND,Companypady,93,87
34,15,0,WEEKEND,Ambattukavu,103,68
34,15,0,WEEKEND,Muttom,114,101
34,15,0,WEEKEND,Kalamassery,97,86
34,15,0,WEEKEND,CUSAT,91,100
34,15,0,WEEKEND,Pathadipalam,92,105
34,15,0,WEEKEND,Edappally,304,261
34,15,0,WEEKEND,Changampuzha Park,101,90
34,15,0,WEEKEND,Palarivattom,94,100
34,15,0,WEEKEND,JLN Stadium,97,120
34,15,0,WEEKEND,Kaloor,221,238
34,15,0,WEEKEND,Lissie,96,99
34,15,0,WEEKEND,Maharajas College,94,107
34,15,0,WEEKEND,Ernakulam South,277,263
34,15,0,WEEKEND,Kadavanthra,77,83
34,15,0,WEEKEND,Elamkulam,122,76
34,15,0,WEEKEND,Vyttila,237,270
34,15,0,WEEKEND,Thaikoodam,88,67
34,15,0,WEEKEND,Petta,95,131
34,15,0,WEEKEND,Vadakkekotta,85,71
34,15,0,WEEKEND,SN Junction,136,102
34,15,0,WEEKEND,Tripunithura,114,65
34,16,0,WEEKEND,Aluva,214,256
34,16,0,WEEKEND,Pulinchodu,83,110
34,16,0,WEEKEND,Companypady,87,108
34,16,0,WEEKEND,Ambattukavu,101,85
34,16,0,WEEKEND,Muttom,81,136
34,16,0,WEEKEND,Kalamassery,93,111
34,16,0,WEEKEND,CUSAT,86,122
34,16,0,WEEKEND,Pathadipalam,123,94
34,16,0,WEEKEND,Edappally,246,275
34,16,0,WEEKEND,Changampuzha Park,95,102
34,16,0,WEEKEND,Palarivattom,115,113
34,16,0,WEEKEND,JLN Stadium,107,70
34,16,0,WEEKEND,Kaloor,187,217
34,16,0,WEEKEND,Lissie,130,110
34,16,0,WEEKEND,Maharajas College,123,73
34,16,0,WEEKEND,Ernakulam South,285,222
34,16,0,WEEKEND,Kadavanthra,105,74
34,16,0,WEEKEND,Elamkulam,113,82
34,16,0,WEEKEND,Vyttila,297,268
34,16,0,WEEKEND,Thaikoodam,102,66
34,16,0,WEEKEND,Petta,101,97
34,16,0,WEEKEND,Vadakkekotta,102,98
34,16,0,WEEKEND,SN Junction,118,81
34,16,0,WEEKEND,Tripunithura,117,110
34,17,1,WEEKEND,Aluva,643,647
34,17,1,WEEKEND,Pulinchodu,211,154
34,17,1,WEEKEND,Companypady,284,218
34,17,1,WEEKEND,Ambattukavu,243,273
34,17,1,WEEKEND,Muttom,190,178
34,17,1,WEEKEND,Kalamassery,298,193
34,17,1,WEEKEND,CUSAT,206,228
34,17,1,WEEKEND,Pathadipalam,273,201
34,17,1,WEEKEND,Edappally,613,584
34,17,1,WEEKEND,Changampuzha Park,263,234
34,17,1,WEEKEND,Palarivattom,257,174
34,17,1,WEEKEND,JLN Stadium,235,171
34,17,1,WEEKEND,Kaloor,687,539
34,17,1,WEEKEND,Lissie,247,211
34,17,1,WEEKEND,Maharajas College,221,208
34,17,1,WEEKEND,Ernakulam South,511,529
34,17,1,WEEKEND,Kadavanthra,237,236
34,17,1,WEEKEND,Elamkulam,207,277
34,17,1,WEEKEND,Vyttila,484,642
34,17,1,WEEKEND,Thaikoodam,199,159
34,17,1,WEEKEND,Petta,217,240
34,17,1,WEEKEND,Vadakkekotta,170,192
34,17,1,WEEKEND,SN Junction,251,199
34,17,1,WEEKEND,Tripunithura,229,235
34,18,1,WEEKEND,Aluva,678,547
34,18,1,WEEKEND,Pulinchodu,256,240
34,18,1,WEEKEND,Companypady,194,211
34,18,1,WEEKEND,Ambattukavu,174,272
34,18,1,WEEKEND,Muttom,281,195
34,18,1,WEEKEND,Kalamassery,254,108
34,18,1,WEEKEND,CUSAT,310,188
34,18,1,WEEKEND,Pathadipalam,268,169
34,18,1,WEEKEND,Edappally,736,574
34,18,1,WEEKEND,Changampuzha Park,151,230
34,18,1,WEEKEND,Palarivattom,244,174
34,18,1,WEEKEND,JLN Stadium,268,203
34,18,1,WEEKEND,Kaloor,669,523
34,18,1,WEEKEND,Lissie,230,215
34,18,1,WEEKEND,Maharajas College,258,207
34,18,1,WEEKEND,Ernakulam South,670,452
34,18,1,WEEKEND,Kadavanthra,316,252
34,18,1,WEEKEND,Elamkulam,277,221
34,18,1,WEEKEND,Vyttila,547,622
34,18,1,WEEKEND,Thaikoodam,266,198
34,18,1,WEEKEND,Petta,236,208
34,18,1,WEEKEND,Vadakkekotta,206,239
34,18,1,WEEKEND,SN Junction,229,231
34,18,1,WEEKEND,Tripunithura,250,144
34,19,1,WEEKEND,Aluva,699,708
34,19,1,WEEKEND,Pulinchodu,211,213
34,19,1,WEEKEND,Companypady,302,236
34,19,1,WEEKEND,Ambattukavu,169,204
34,19,1,WEEKEND,Muttom,226,182
34,19,1,WEEKEND,Kalamassery,234,243
34,19,1,WEEKEND,CUSAT,206,258
34,19,1,WEEKEND,Pathadipalam,285,202
34,19,1,WEEKEND,Edappally,533,654
34,19,1,WEEKEND,Changampuzha Park,162,257
34,19,1,WEEKEND,Palarivattom,271,261
34,19,1,WEEKEND,JLN Stadium,138,219
34,19,1,WEEKEND,Kaloor,534,576
34,19,1,WEEKEND,Lissie,254,293
34,19,1,WEEKEND,Maharajas College,195,187
34,19,1,WEEKEND,Ernakulam South,514,602
34,19,1,WEEKEND,Kadavanthra,313,218
34,19,1,WEEKEND,Elamkulam,228,271
34,19,1,WEEKEND,Vyttila,666,404
34,19,1,WEEKEND,Thaikoodam,277,200
34,19,1,WEEKEND,Petta,194,273
34,19,1,WEEKEND,Vadakkekotta,204,175
34,19,1,WEEKEND,SN Junction,190,171
34,19,1,WEEKEND,Tripunithura,211,221
34,20,1,WEEKEND,Aluva,542,549
34,20,1,WEEKEND,Pulinchodu,221,219
34,20,1,WEEKEND,Companypady,277,195
34,20,1,WEEKEND,Ambattukavu,245,197
34,20,1,WEEKEND,Muttom,285,165
34,20,1,WEEKEND,Kalamassery,328,170
34,20,1,WEEKEND,CUSAT,309,190
34,20,1,WEEKEND,Pathadipalam,221,177
34,20,1,WEEKEND,Edappally,545,495
34,20,1,WEEKEND,Changampuzha Park,258,170
34,20,1,WEEKEND,Palarivattom,154,172
34,20,1,WEEKEND,JLN Stadium,254,257
34,20,1,WEEKEND,Kaloor,766,600
34,20,1,WEEKEND,Lissie,304,265
34,20,1,WEEKEND,Maharajas College,185,250
34,20,1,WEEKEND,Ernakulam South,615,693
34,20,1,WEEKEND,Kadavanthra,215,261
34,20,1,WEEKEND,Elamkulam,310,222
34,20,1,WEEKEND,Vyttila,713,502
34,20,1,WEEKEND,Thaikoodam,254,279
34,20,1,WEEKEND,Petta,288,212
34,20,1,WEEKEND,Vadakkekotta,168,152
34,20,1,WEEKEND,SN Junction,186,212
34,20,1,WEEKEND,Tripunithura,229,194
34,21,0,WEEKEND,Aluva,263,229
34,21,0,WEEKEND,Pulinchodu,105,68
34,21,0,WEEKEND,Companypady,117,145
34,21,0,WEEKEND,Ambattukavu,120,140
34,21,0,WEEKEND,Muttom,135,79
34,21,0,WEEKEND,Kalamassery,95,80
34,21,0,WEEKEND,CUSAT,147,115
34,21,0,WEEKEND,Pathadipalam,110,87
34,21,0,WEEKEND,Edappally,181,257
34,21,0,WEEKEND,Changampuzha Park,112,85
34,21,0,WEEKEND,Palarivattom,94,105
34,21,0,WEEKEND,JLN Stadium,100,87
34,21,0,WEEKEND,Kaloor,272,267
34,21,0,WEEKEND,Lissie,115,96
34,21,0,WEEKEND,Maharajas College,120,74
34,21,0,WEEKEND,Ernakulam South,271,304
34,21,0,WEEKEND,Kadavanthra,72,99
34,21,0,WEEKEND,Elamkulam,99,93
34,21,0,WEEKEND,Vyttila,299,248
34,21,0,WEEKEND,Thaikoodam,121,83
34,21,0,WEEKEND,Petta,100,92
34,21,0,WEEKEND,Vadakkekotta,120,61
34,21,0,WEEKEND,SN Junction,104,105
34,21,0,WEEKEND,Tripunithura,134,78
34,22,0,WEEKEND,Aluva,223,244
34,22,0,WEEKEND,Pulinchodu,108,96
34,22,0,WEEKEND,Companypady,97,67
34,22,0,WEEKEND,Ambattukavu,103,109
34,22,0,WEEKEND,Muttom,118,67
34,22,0,WEEKEND,Kalamassery,82,93
34,22,0,WEEKEND,CUSAT,113,111
34,22,0,WEEKEND,Pathadipalam,122,71
34,22,0,WEEKEND,Edappally,327,250
34,22,0,WEEKEND,Changampuzha Park,106,129
34,22,0,WEEKEND,Palarivattom,140,82
34,22,0,WEEKEND,JLN Stadium,97,141
34,22,0,WEEKEND,Kaloor,280,239
34,22,0,WEEKEND,Lissie,97,115
34,22,0,WEEKEND,Maharajas College,102,61
34,22,0,WEEKEND,Ernakulam South,313,232
34,22,0,WEEKEND,Kadavanthra,101,78
34,22,0,WEEKEND,Elamkulam,78,90
34,22,0,WEEKEND,Vyttila,280,266
34,22,0,WEEKEND,Thaikoodam,101,111
34,22,0,WEEKEND,Petta,141,91
34,22,0,WEEKEND,Vadakkekotta,95,108
34,22,0,WEEKEND,SN Junction,91,137
34,22,0,WEEKEND,Tripunithura,129,111
35,6,0,WEEKDAY,Aluva,335,334
35,6,0,WEEKDAY,Pulinchodu,129,143
35,6,0,WEEKDAY,Companypady,126,168
35,6,0,WEEKDAY,Ambattukavu,126,87
35,6,0,WEEKDAY,Muttom,173,151
35,6,0,WEEKDAY,Kalamassery,146,123
35,6,0,WEEKDAY,CUSAT,153,145
35,6,0,WEEKDAY,Pathadipalam,169,119
35,6,0,WEEKDAY,Edappally,467,311
35,6,0,WEEKDAY,Changampuzha Park,116,139
35,6,0,WEEKDAY,Palarivattom,122,149
35,6,0,WEEKDAY,JLN Stadium,179,150
35,6,0,WEEKDAY,Kaloor,385,283
35,6,0,WEEKDAY,Lissie,165,101
35,6,0,WEEKDAY,Maharajas College,138,90
35,6,0,WEEKDAY,Ernakulam South,322,348
35,6,0,WEEKDAY,Kadavanthra,147,135
35,6,0,WEEKDAY,Elamkulam,97,142
35,6,0,WEEKDAY,Vyttila,449,300
35,6,0,WEEKDAY,Thaikoodam,137,93
35,6,0,WEEKDAY,Petta,154,176
35,6,0,WEEKDAY,Vadakkekotta,136,141
35,6,0,WEEKDAY,SN Junction,149,140
35,6,0,WEEKDAY,Tripunithura,121,118
35,7,1,WEEKDAY,Aluva,703,689
35,7,1,WEEKDAY,Pulinchodu,324,335
35,7,1,WEEKDAY,Companypady,297,298
35,7,1,WEEKDAY,Ambattukavu,359,288
35,7,1,WEEKDAY,Muttom,386,292
35,7,1,WEEKDAY,Kalamassery,245,339
35,7,1,WEEKDAY,CUSAT,277,346
35,7,1,WEEKDAY,Pathadipalam,382,249
